Piping Line List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2695,:Total Isos,,,,,,,,,,,,,,,,,,,,,,,,
Client Name:,DUPONT,,,,,,,,,2695,:Total Spools,,,,,,,,,,,,,,,,,,,,,,,,,
Job No:,7114,,,,,,,,,42,:Hold,,,,,,,,,,,,,,,,,,,,,,,,,
Fab. Location:,,,,,,,,,,523,:Issued,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,2172,:Isos not Issued for fab.,,,,,,,,,,,,,,,,,,,,,,,,
,511,UP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118,RTI,,,,,,,,,,,,,,,,,,Transmittal Summary,,,,,,,,,,,,,,,,
1244,270,,,,,,,,,,,,,,,,,,6-Oct-20,New,,,Revisions,,,,,,,,,,,,,
In Detailing,In Checking,SHOP,Status,Priority,Phase,Material,Pipe Spec.,Painting Spec.,Pipeline Reference,Sheet #,Spool ID,Line No.,ISO,SPOOL,PMI,HOLD,PCI / Client,RFI No. / Email ,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,,Moonlighters,10-05-20 WORKABLE,10-01-20 WORKABLE,9-30-20 WORKABLE,9-25-20 WORKABLE,9-24-20 WORKABLE,9-23-20 WORKABLE
ISS,ISS,M,10/1/2020,1C,6,304/304L SS,P1B206AC,N/A,64008-P1B206AC-6,1,6-7114-14-1,"2""-V-64008-P1B206AC-6",14,14-1,,,,,,4456,,0,,,,,,,,,#N/A,14-1,#N/A,#N/A,14-1,14-1
ISS,ISS,M,10/2/2020,1C,6,304/304L SS,P1B206AC,N/A,64008-P1B206AC-6,1,6-7114-14-2,"2""-V-64008-P1B206AC-6",14,14-2,,,,,,4456,,0,,,,,,,,,#N/A,14-2,14-2,14-2,#N/A,#N/A
ISS,ISS,PA,9/25/2020,1C,6,CS,P1A4L,SZ309S,64009-P1A4L-6,1,6-7114-15-1,"2""-HTF-64009-P1A4L-6",15,15-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,15-1,#N/A
ISS,ISS,M,9/28/2020,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,1,6-7114-16-1,"2""-PAA-64010-P3B121D-6",16,16-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,16-1,16-1
,UP,,,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,1,6-7114-16-2,"2""-PAA-64010-P3B121D-6",16,16-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,16-2,16-2
,UP,,,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,1,6-7114-16-3,"2""-PAA-64010-P3B121D-6",16,16-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ISS,ISS,M,9/28/2020,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,2,6-7114-17-1,"2""-PAA-64010-P3B121D-6",17,17-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,17-1,17-1
ISS,ISS,M,9/28/2020,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,2,6-7114-17-2,"2""-PAA-64010-P3B121D-6",17,17-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,17-2,17-2
,UP,,,,6,304/304L SS,P3B121D,N/A,64010-P3B121D-6,2,6-7114-17-3,"2""-PAA-64010-P3B121D-6",17,17-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,17-3,17-3,17-3,17-3
,X,,,1C,6,304/304L SS,P3B121D,N/A,64011-P3B121D-6,1,6-7114-18-1,"3/4""-PAA-64011-P3B121D-6",18,18-1,,,,RFI,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P1B206AC,N/A,64012-P1B206AC-6,1,6-7114-19-1,"8""-V-64012-P1B206AC-6",19,19-1,,,,,,4456,,0,,9/21/2020,1,,,,,,19-1,19-1,19-1,19-1,19-1,19-1
,RTI,,,1C,6,304/304L SS,P1B206AC,N/A,64012-P1B206AC-6,1,6-7114-19-2,"8""-V-64012-P1B206AC-6",19,19-2,,,,,,4456,,0,,9/21/2020,1,,,,,,19-2,19-2,19-2,19-2,19-2,19-2
,RTI,,,1C,6,304/304L SS,P1B206AC,N/A,64012-P1B206AC-6,1,6-7114-19-3,"8""-V-64012-P1B206AC-6",19,19,,,,,,4456,,0,,9/21/2020,1,,,,,,19,19,19,19,19,19
,RTI,,,1C,6,304/304L SS,P1B206AC,N/A,64012-P1B206AC-6,1,6-7114-19-4,"8""-V-64012-P1B206AC-6",19,19,,,,,,4456,,0,,9/21/2020,1,,,,,,19,19,19,19,19,19
,X,,,,6,304/304L SS,P3B121D,N/A,64013-P3B121D-6,1,6-7114-20-1,"2""-PD-64013-P3B121D-6",20,20-1,,,,,,4456,,0,,,,,,,,,#N/A,,,,,
,X,,,,6,304/304L SS,P3B121D,N/A,64013-P3B121D-6,1,6-7114-20-2,"2""-PD-64013-P3B121D-6",20,20-2,,,,,,4456,,0,,,,,,,,,#N/A,,,,,
,X,,,,6,304/304L SS,P3B121D,N/A,64013-P3B121D-6,1,6-7114-20-3,"2""-PD-64013-P3B121D-6",20,20-3,,,,,,4456,,0,,,,,,,,,#N/A,,,,,
,UP,,,1C,6,CS,P1A4L,SZ309S,64014-P1A4L-6,1,6-7114-21-1,"2""-HTF-64014-P1A4L-6",21,21-1,,,,,,4456,,0,,,,,,,,,21-1,21-1,21-1,21-1,21-1,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64016-P3B121D-6,1,6-7114-22-1,"2""-PAA-64016-P3B121D-6",22,22-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64016-P3B121D-6,1,6-7114-22-2,"2""-PAA-64016-P3B121D-6",22,22-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64016-P3B121D-6,1,6-7114-22-3,"2""-PAA-64016-P3B121D-6",22,22-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64017-P3B121D-6,1,6-7114-23-1,"1-1/2""-PAA-64017-P3B121D-6",23,23-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64017-P3B121D-6,1,6-7114-23-2,"1-1/2""-PAA-64017-P3B121D-6",23,23-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,304/304L SS,P3B121D,N/A,64019-P3B121D-6,1,6-7114-24-1,"2""-PAA-64019-P3B121D-6",24,24-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,304/304L SS,P3B121D,N/A,64019-P3B121D-6,1,6-7114-24-2,"2""-PAA-64019-P3B121D-6",24,24-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,304/304L SS,P3B121D,N/A,64019-P3B121D-6,1,6-7114-24-3,"2""-PAA-64019-P3B121D-6",24,24-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,X,,,,6,304/304L SS,P3B121D,N/A,64019-P3B121D-6,2,6-7114-25-1,"2""-PAA-64019-P3B121D-6",25,25-1,,HOLD,,S-069,Will revise Iso,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,304/304L SS,P3B121D,N/A,64019-P3B121D-6,2,6-7114-25-2,"2""-PAA-64019-P3B121D-6",25,25-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,1,6-7114-26-1,"2""-PAA-64020-P3B121D-6",26,26-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,1,6-7114-26-2,"2""-PAA-64020-P3B121D-6",26,26-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,1,6-7114-26-3,"2""-PAA-64020-P3B121D-6",26,26-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,1,6-7114-26-4,"2""-PAA-64020-P3B121D-6",26,26-4,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,2,6-7114-27-1,"2""-PAA-64020-P3B121D-6",27,27-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,X,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,2,6-7114-27-2,"2""-PAA-64020-P3B121D-6",27,27-2,,,,S-012,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64020-P3B121D-6,2,6-7114-27-3,"2""-PAA-64020-P3B121D-6",27,27-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64021-P3B121D-6,1,6-7114-28-1,"2""-PAA-64021-P3B121D-6",28,28-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ISS,ISS,M,10/1/2020,,6,304/304L SS,P1B206AC,N/A,64024-P1B206AC-6,1,6-7114-29-1,"1/2""-PAA-64024-P1B206AC-6",29,29-1,,,,,,4456,,0,,,,,,,,,#N/A,29-1,#N/A,#N/A,29-1,29-1
,UP,,,,6,304/304L SS,P3B121D,N/A,64025-P3B121D-6,1,6-7114-30-1,"1/2""-PAA-64017-P3B121D-6",30,30-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,304/304L SS,P3B121D,N/A,64025-P3B121D-6,1,6-7114-30-2,"1/2""-PAA-64017-P3B121D-6",30,30-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64028-P3B121D-6,1,6-7114-31-1,"2""-PAA-64028-P3B121D-6",31,31-1,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64028-P3B121D-6,1,6-7114-31-2,"2""-PAA-64028-P3B121D-6",31,31-2,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ISS,ISS,M,9/28/2020,1C,6,304/304L SS,P3B121D,N/A,64028-P3B121D-6,1,6-7114-31-3,"2""-PAA-64028-P3B121D-6",31,31-3,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,31-3,31-3
,UP,,,1C,6,304/304L SS,P3B121D,N/A,64028-P3B121D-6,1,6-7114-31-4,"2""-PAA-64028-P3B121D-6",31,31-4,,,,,,4456,,0,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
ISS,ISS,M,9/29/2020,,6,316/316L SS,P1B43BL,N/A,64031-P1B43BL-6,1,6-7114-32-1,"3""-VAC-64031-P1B43BL-6",32,32-1,,,,,,4456,,1,,,,,,,,,#N/A,#N/A,#N/A,#N/A,32-1,#N/A
ISS,ISS,M,9/29/2020,,6,316/316L SS,P1B43BL,N/A,64031-P1B43BL-6,2,6-7114-33-1,"3""-VAC-64031-P1B43BL-6",33,33-1,,,,,,4456,,1,,,,,,,,,#N/A,#N/A,#N/A,#N/A,33-1,#N/A
,UP,,,,6,316/316L SS,P1B43BL,N/A,64031-P1B43BL-6,2,6-7114-33-2,"3""-VAC-64031-P1B43BL-6",33,33-2,,,,,,4456,,1,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,316/316L SS,P1B43BL,N/A,64031-P1B43BL-6,3,6-7114-34-1,"3""-VAC-64031-P1B43BL-6",34,34-1,,,,,,4456,,1,,,,,,,,,34-1,#N/A,#N/A,#N/A,#N/A,#N/A
,UP,,,,6,316/316L SS,P1B43BL,N/A,64031-P1B43BL-6,3,6-7114-34-2,"3""-VAC-64031-P1B43BL-6",34,34-2,,,,,,4456,,1,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
